distribution,name,version,architecture,source_name,source_version,homepage,canonical_upstream_id,filename,artifact_url,artifact_sha256,component
ubuntu,cinder-volume,2:28.0.0-0ubuntu1,all,cinder,2:28.0.0-0ubuntu1,https://opendev.org/openstack/cinder,https://opendev.org/openstack/cinder,pool/main/c/cinder/cinder-volume_28.0.0-0ubuntu1_all.deb,https://archive.ubuntu.com/ubuntu/pool/main/c/cinder/cinder-volume_28.0.0-0ubuntu1_all.deb,7277b54a3d83c71522a99bca3b8d01ad356ed1a653c62ee37137eda6b88a70d6,main
ubuntu,ckb-next,0.6.2+dfsg-0.3,amd64,ckb-next,0.6.2+dfsg-0.3,https://github.com/ckb-next/ckb-next,https://github.com/ckb-next/ckb-next,pool/universe/c/ckb-next/ckb-next_0.6.2+dfsg-0.3_amd64.deb,https://archive.ubuntu.com/ubuntu/pool/universe/c/ckb-next/ckb-next_0.6.2+dfsg-0.3_amd64.deb,3dee1615fa9707759f454394d8a3856491f49d80ead223282735c62f5453d9c3,universe
ubuntu,clamav-daemon,1.4.3+dfsg-2ubuntu3,amd64,clamav,1.4.3+dfsg-2ubuntu3,https://www.clamav.net/,https://www.clamav.net,pool/main/c/clamav/clamav-daemon_1.4.3+dfsg-2ubuntu3_amd64.deb,https://archive.ubuntu.com/ubuntu/pool/main/c/clamav/clamav-daemon_1.4.3+dfsg-2ubuntu3_amd64.deb,3c5b118f894d1025201925766ffe238f2342312c1a24f8363ddef8680a5b728f,main
ubuntu,clamav-freshclam,1.4.3+dfsg-2ubuntu3,amd64,clamav,1.4.3+dfsg-2ubuntu3,https://www.clamav.net/,https://www.clamav.net,pool/main/c/clamav/clamav-freshclam_1.4.3+dfsg-2ubuntu3_amd64.deb,https://archive.ubuntu.com/ubuntu/pool/main/c/clamav/clamav-freshclam_1.4.3+dfsg-2ubuntu3_amd64.deb,814e1ebaca2dca66bfe1183b1fed10e526cb15f5473eec9278991b0c01e78eab,main
ubuntu,clamsmtp,1.10-18.2,amd64,clamsmtp,1.10-18.2,http://thewalter.net/stef/software/clamsmtp/,https://thewalter.net/stef/software/clamsmtp,pool/universe/c/clamsmtp/clamsmtp_1.10-18.2_amd64.deb,https://archive.ubuntu.com/ubuntu/pool/universe/c/clamsmtp/clamsmtp_1.10-18.2_amd64.deb,acc017cb792b6ee13a46a2ee1e3398695a211b78e13e6ecf859bf080f3b9b5fa,universe
ubuntu,clatd,2.1.0-3,all,clatd,2.1.0-3,https://github.com/toreanderson/clatd,https://github.com/toreanderson/clatd,pool/universe/c/clatd/clatd_2.1.0-3_all.deb,https://archive.ubuntu.com/ubuntu/pool/universe/c/clatd/clatd_2.1.0-3_all.deb,301ae9eb60fb39eaeb32de3ddfb77271306c7255b1ede1eb18c440f9f900d1bd,universe
ubuntu,clevis-systemd,20-1ubuntu2,amd64,clevis,20-1ubuntu2,https://github.com/latchset/clevis,https://github.com/latchset/clevis,pool/universe/c/clevis/clevis-systemd_20-1ubuntu2_amd64.deb,https://archive.ubuntu.com/ubuntu/pool/universe/c/clevis/clevis-systemd_20-1ubuntu2_amd64.deb,c64b6f1227dbfd9c586fea393dd80a17baa18cfe23a08f053d1bda9b022844e0,universe
ubuntu,click,0.5.2-8build1,amd64,click,0.5.2-8build1,https://gitlab.com/ubports/development/core/click/,https://gitlab.com/ubports/development/core/click,pool/universe/c/click/click_0.5.2-8build1_amd64.deb,https://archive.ubuntu.com/ubuntu/pool/universe/c/click/click_0.5.2-8build1_amd64.deb,614119f9ae556f6fe98af11647910ff2eb416d6dafdc7a68250f3e88952bf838,universe
ubuntu,cloud-init-base,26.1-0ubuntu2,all,cloud-init,26.1-0ubuntu2,https://cloud-init.io/,https://cloud-init.io,pool/main/c/cloud-init/cloud-init-base_26.1-0ubuntu2_all.deb,https://archive.ubuntu.com/ubuntu/pool/main/c/cloud-init/cloud-init-base_26.1-0ubuntu2_all.deb,a5eb531526ec8c759b45f1fe2cb82bd4bfe50dfbb38b83e3a55921d68737e8b8,main
ubuntu,cloudflare-ddns,2.1.0-3build1,amd64,cloudflare-ddns,2.1.0-3build1,https://github.com/Tachi107/cloudflare-ddns,https://github.com/Tachi107/cloudflare-ddns,pool/universe/c/cloudflare-ddns/cloudflare-ddns_2.1.0-3build1_amd64.deb,https://archive.ubuntu.com/ubuntu/pool/universe/c/cloudflare-ddns/cloudflare-ddns_2.1.0-3build1_amd64.deb,1782e585f03191fcdd345b13c9fa666260f2170444966cfa9ddf7213af5616c1,universe
ubuntu,cloudkitty-api,24.0.0-2,all,cloudkitty,24.0.0-2,https://github.com/openstack/cloudkitty,https://github.com/openstack/cloudkitty,pool/universe/c/cloudkitty/cloudkitty-api_24.0.0-2_all.deb,https://archive.ubuntu.com/ubuntu/pool/universe/c/cloudkitty/cloudkitty-api_24.0.0-2_all.deb,279feffe9530aff77ef04ac912cb526027fb8a80f89c396f0577801f318de336,universe
ubuntu,cloudkitty-processor,24.0.0-2,all,cloudkitty,24.0.0-2,https://github.com/openstack/cloudkitty,https://github.com/openstack/cloudkitty,pool/universe/c/cloudkitty/cloudkitty-processor_24.0.0-2_all.deb,https://archive.ubuntu.com/ubuntu/pool/universe/c/cloudkitty/cloudkitty-processor_24.0.0-2_all.deb,c1dc39df09c10b26738d24e9b844d939794e8f4242d987474bd8bc475471c878,universe
ubuntu,clsync,0.4.5-2.2build1,amd64,clsync,0.4.5-2.2build1,http://ut.mephi.ru/oss,https://ut.mephi.ru/oss,pool/universe/c/clsync/clsync_0.4.5-2.2build1_amd64.deb,https://archive.ubuntu.com/ubuntu/pool/universe/c/clsync/clsync_0.4.5-2.2build1_amd64.deb,5ad7af59f3563db3c0d3ebafd12c984244e8bd76003cb1432fef45ff968c596e,universe
ubuntu,cluster-glue,1.0.12-25ubuntu2,amd64,cluster-glue,1.0.12-25ubuntu2,https://github.com/ClusterLabs/cluster-glue,https://github.com/ClusterLabs/cluster-glue,pool/universe/c/cluster-glue/cluster-glue_1.0.12-25ubuntu2_amd64.deb,https://archive.ubuntu.com/ubuntu/pool/universe/c/cluster-glue/cluster-glue_1.0.12-25ubuntu2_amd64.deb,30ae7a543418e0b358ad426730fd9e2fc9c53c078e5ce414c5cf30ee4e95c1be,universe
ubuntu,cntlm,0.94.0+dfsg-1,amd64,cntlm,0.94.0+dfsg-1,https://github.com/versat/cntlm/,https://github.com/versat/cntlm,pool/universe/c/cntlm/cntlm_0.94.0+dfsg-1_amd64.deb,https://archive.ubuntu.com/ubuntu/pool/universe/c/cntlm/cntlm_0.94.0+dfsg-1_amd64.deb,d893928aecd23c62f79ab9cd6f62b4bfa5897b451e89064835f99ddcd12f6d61,universe
ubuntu,cockpit-ws,360-1,amd64,cockpit,360-1,https://cockpit-project.org/,https://cockpit-project.org,pool/universe/c/cockpit/cockpit-ws_360-1_amd64.deb,https://archive.ubuntu.com/ubuntu/pool/universe/c/cockpit/cockpit-ws_360-1_amd64.deb,6e628f9c3717cfc6d5f547398fa1a3bbfcc60a5033b672fe05a99da8245136c6,universe
ubuntu,collectd-core,5.12.0-27ubuntu1,amd64,collectd,5.12.0-27ubuntu1,https://collectd.org/,https://collectd.org,pool/universe/c/collectd/collectd-core_5.12.0-27ubuntu1_amd64.deb,https://archive.ubuntu.com/ubuntu/pool/universe/c/collectd/collectd-core_5.12.0-27ubuntu1_amd64.deb,13021cecee6be513633a31f3b5e6866987d5b6a0496cd2500458102e5824d54f,universe
ubuntu,collectl,4.3.20.1-2,all,collectl,4.3.20.1-2,https://github.com/sharkcz/collectl,https://github.com/sharkcz/collectl,pool/universe/c/collectl/collectl_4.3.20.1-2_all.deb,https://archive.ubuntu.com/ubuntu/pool/universe/c/collectl/collectl_4.3.20.1-2_all.deb,d04ea11501d1c5e913744d19a6edf5165745fc5a97746142547a398c23d1c39e,universe
ubuntu,colord,1.4.8-3,amd64,colord,1.4.8-3,https://www.freedesktop.org/software/colord/,https://www.freedesktop.org/software/colord,pool/main/c/colord/colord_1.4.8-3_amd64.deb,https://archive.ubuntu.com/ubuntu/pool/main/c/colord/colord_1.4.8-3_amd64.deb,0bd99a498f6030db7fb85a1cd7e0bf100615dcab2ba6c0c1c4f231279fc68756,main
ubuntu,comitup,1.43-1build1,all,comitup,1.43-1build1,https://davesteele.github.io/comitup/,https://davesteele.github.io/comitup,pool/universe/c/comitup/comitup_1.43-1build1_all.deb,https://archive.ubuntu.com/ubuntu/pool/universe/c/comitup/comitup_1.43-1build1_all.deb,b7d452170c8a453c22ab6f386aa8ccc9dd799bc5593220acc374af3a80e74b89,universe
ubuntu,condor,25.6.1+dfsg-1,amd64,condor,25.6.1+dfsg-1,https://htcondor.org/,https://htcondor.org,pool/universe/c/condor/condor_25.6.1+dfsg-1_amd64.deb,https://archive.ubuntu.com/ubuntu/pool/universe/c/condor/condor_25.6.1+dfsg-1_amd64.deb,ae333fecb5dcc3bde41e9523ffaec68955f7c58e4f8779e0cec991ed27803a89,universe
ubuntu,condor-annex-ec2,25.6.1+dfsg-1,amd64,condor,25.6.1+dfsg-1,https://htcondor.org/,https://htcondor.org,pool/universe/c/condor/condor-annex-ec2_25.6.1+dfsg-1_amd64.deb,https://archive.ubuntu.com/ubuntu/pool/universe/c/condor/condor-annex-ec2_25.6.1+dfsg-1_amd64.deb,f5abd7f47d2a283bb5fd8f8e9f720fa1e3227838454f16c7bbd4b9ea4f27372c,universe
ubuntu,conman,0.3.1-1build1,amd64,conman,0.3.1-1build1,https://github.com/dun/conman,https://github.com/dun/conman,pool/universe/c/conman/conman_0.3.1-1build1_amd64.deb,https://archive.ubuntu.com/ubuntu/pool/universe/c/conman/conman_0.3.1-1build1_amd64.deb,12de6aed236b7004cab29558a8e4b676a6efe054b3bc90fdef6633c2421212a4,universe
ubuntu,conmux,0.12.0-5,all,conmux,0.12.0-5,,,pool/universe/c/conmux/conmux_0.12.0-5_all.deb,https://archive.ubuntu.com/ubuntu/pool/universe/c/conmux/conmux_0.12.0-5_all.deb,258b8d12e1ad3219f5545011ffcb69b409e972ced7a1222d0593f6a114c0fb81,universe
ubuntu,connman,1.45-3,amd64,connman,1.45-3,https://git.kernel.org/pub/scm/network/connman/connman.git,https://git.kernel.org/pub/scm/network/connman/connman,pool/universe/c/connman/connman_1.45-3_amd64.deb,https://archive.ubuntu.com/ubuntu/pool/universe/c/connman/connman_1.45-3_amd64.deb,84bd52b978743446726c0bed7e352fb7f289d66332f8dd989dd107dfed644a2f,universe
ubuntu,connman-vpn,1.45-3,amd64,connman,1.45-3,https://git.kernel.org/pub/scm/network/connman/connman.git,https://git.kernel.org/pub/scm/network/connman/connman,pool/universe/c/connman/connman-vpn_1.45-3_amd64.deb,https://archive.ubuntu.com/ubuntu/pool/universe/c/connman/connman-vpn_1.45-3_amd64.deb,d58e309863164ee4e7509449e6e2119deb35ecf3fed13d8492d0340186e0d0df,universe
ubuntu,conntrackd,1:1.4.9-1,amd64,conntrack-tools,1:1.4.9-1,https://conntrack-tools.netfilter.org/,https://conntrack-tools.netfilter.org,pool/universe/c/conntrack-tools/conntrackd_1.4.9-1_amd64.deb,https://archive.ubuntu.com/ubuntu/pool/universe/c/conntrack-tools/conntrackd_1.4.9-1_amd64.deb,6df134d609071b660b7007b9fd944fe1a092ad918c2cf9c4eaa58d635a73b64e,universe
ubuntu,conserver-server,8.2.7-3.1build1,amd64,conserver,8.2.7-3.1build1,https://www.conserver.com/,https://www.conserver.com,pool/universe/c/conserver/conserver-server_8.2.7-3.1build1_amd64.deb,https://archive.ubuntu.com/ubuntu/pool/universe/c/conserver/conserver-server_8.2.7-3.1build1_amd64.deb,f30c0eb46d8794088eb9c79bb3dde82bb12f4b3c8676b661fbfbe8016e8c9f88,universe
ubuntu,consolation,0.0.10-1build1,amd64,consolation,0.0.10-1build1,https://salsa.debian.org/consolation-team/consolation/,https://salsa.debian.org/consolation-team/consolation,pool/universe/c/consolation/consolation_0.0.10-1build1_amd64.deb,https://archive.ubuntu.com/ubuntu/pool/universe/c/consolation/consolation_0.0.10-1build1_amd64.deb,61064ac303aa4dcfa39870196d35333a290108cb1e34d39852e824dd69c4d287,universe
ubuntu,console-setup-linux,1.237ubuntu3,all,console-setup,1.237ubuntu3,,,pool/main/c/console-setup/console-setup-linux_1.237ubuntu3_all.deb,https://archive.ubuntu.com/ubuntu/pool/main/c/console-setup/console-setup-linux_1.237ubuntu3_all.deb,3f987f10e16682e86aed84639246790f9b89b2d7f606a94d6eeaea985ce14143,main
ubuntu,containerd,2.2.2-0ubuntu1,amd64,containerd-app,2.2.2-0ubuntu1,https://containerd.io,https://containerd.io,pool/main/c/containerd-app/containerd_2.2.2-0ubuntu1_amd64.deb,https://archive.ubuntu.com/ubuntu/pool/main/c/containerd-app/containerd_2.2.2-0ubuntu1_amd64.deb,6323d3854a7d590080e51f2a3efb855d32be49b86f1fd261687acd98f49100ab,main
ubuntu,containerd-stable,2.2.2-0ubuntu1,amd64,containerd-stable,2.2.2-0ubuntu1,https://containerd.io,https://containerd.io,pool/main/c/containerd-stable/containerd-stable_2.2.2-0ubuntu1_amd64.deb,https://archive.ubuntu.com/ubuntu/pool/main/c/containerd-stable/containerd-stable_2.2.2-0ubuntu1_amd64.deb,aeebef1033eec288bab3bedc4e33d515ff00ee86436f438eec45e025b095e828,main
ubuntu,containernetworking-plugins,1.1.1+ds1-3build2,amd64,golang-github-containernetworking-plugins,1.1.1+ds1-3build2,https://github.com/containernetworking/plugins,https://github.com/containernetworking/plugins,pool/universe/g/golang-github-containernetworking-plugins/containernetworking-plugins_1.1.1+ds1-3build2_amd64.deb,https://archive.ubuntu.com/ubuntu/pool/universe/g/golang-github-containernetworking-plugins/containernetworking-plugins_1.1.1+ds1-3build2_amd64.deb,38b2fa4462e05d5abc3c08a54e7399b011a154c64b3d5fc39b571e62a0612631,universe
ubuntu,coredhcp-server,0.0.0+git.20250806.f7e98e4-1,amd64,golang-github-coredhcp-coredhcp,0.0.0+git.20250806.f7e98e4-1,https://github.com/coredhcp/coredhcp,https://github.com/coredhcp/coredhcp,pool/universe/g/golang-github-coredhcp-coredhcp/coredhcp-server_0.0.0+git.20250806.f7e98e4-1_amd64.deb,https://archive.ubuntu.com/ubuntu/pool/universe/g/golang-github-coredhcp-coredhcp/coredhcp-server_0.0.0+git.20250806.f7e98e4-1_amd64.deb,779cea0ddaaad3193ac0720be9d154f3c9399b45dbac9e9e5c8527d71cb8e0ac,universe
ubuntu,corosync,3.1.9-2ubuntu3,amd64,corosync,3.1.9-2ubuntu3,https://corosync.github.io/corosync/,https://corosync.github.io/corosync,pool/main/c/corosync/corosync_3.1.9-2ubuntu3_amd64.deb,https://archive.ubuntu.com/ubuntu/pool/main/c/corosync/corosync_3.1.9-2ubuntu3_amd64.deb,8d986d885f39dcbf44f4413e5b2e340546a728371c9fa9f48d1fb09725b311cd,main
ubuntu,corosync-notifyd,3.1.9-2ubuntu3,amd64,corosync,3.1.9-2ubuntu3,https://corosync.github.io/corosync/,https://corosync.github.io/corosync,pool/universe/c/corosync/corosync-notifyd_3.1.9-2ubuntu3_amd64.deb,https://archive.ubuntu.com/ubuntu/pool/universe/c/corosync/corosync-notifyd_3.1.9-2ubuntu3_amd64.deb,c7137126d15b5dfc481e05773c427c363f390a09a813b3288ab92e27590be2e9,universe
ubuntu,corosync-qdevice,3.0.4-1,amd64,corosync-qdevice,3.0.4-1,https://github.com/corosync/corosync-qdevice,https://github.com/corosync/corosync-qdevice,pool/universe/c/corosync-qdevice/corosync-qdevice_3.0.4-1_amd64.deb,https://archive.ubuntu.com/ubuntu/pool/universe/c/corosync-qdevice/corosync-qdevice_3.0.4-1_amd64.deb,d73df875835627e3a5608ae0e0507573967a426ef930fa2d6c21ded6d300ecb1,universe
ubuntu,corosync-qnetd,3.0.4-1,amd64,corosync-qdevice,3.0.4-1,https://github.com/corosync/corosync-qdevice,https://github.com/corosync/corosync-qdevice,pool/universe/c/corosync-qdevice/corosync-qnetd_3.0.4-1_amd64.deb,https://archive.ubuntu.com/ubuntu/pool/universe/c/corosync-qdevice/corosync-qnetd_3.0.4-1_amd64.deb,d8b7d7b5b29790f6e22a9bb0265cf980b00ab77196e2fe56a276f144182ce79e,universe
ubuntu,coturn,4.6.1-2build2,amd64,coturn,4.6.1-2build2,https://github.com/coturn/coturn/,https://github.com/coturn/coturn,pool/universe/c/coturn/coturn_4.6.1-2build2_amd64.deb,https://archive.ubuntu.com/ubuntu/pool/universe/c/coturn/coturn_4.6.1-2build2_amd64.deb,eef2144efb4dc872816506d798f97e69bd3dcaba1a3c64d84ee14f40e6cd7e4a,universe
ubuntu,courier-authdaemon,0.72.6-4,amd64,courier-authlib,0.72.6-4,https://www.courier-mta.org/,https://www.courier-mta.org,pool/universe/c/courier-authlib/courier-authdaemon_0.72.6-4_amd64.deb,https://archive.ubuntu.com/ubuntu/pool/universe/c/courier-authlib/courier-authdaemon_0.72.6-4_amd64.deb,f845d7c72c79d894bc10109b25085d30b613b367871bfd42511dd0a1866b19e5,universe
ubuntu,courier-imap,5.3.1+1.5.1-2,amd64,courier,1.5.1-2,https://www.courier-mta.org/,https://www.courier-mta.org,pool/universe/c/courier/courier-imap_5.3.1+1.5.1-2_amd64.deb,https://archive.ubuntu.com/ubuntu/pool/universe/c/courier/courier-imap_5.3.1+1.5.1-2_amd64.deb,79bb40a85efe502ca6778a334630904e3d1195bac09c7fdd68ce0797c59ff37d,universe
ubuntu,courier-ldap,1.5.1-2,amd64,courier,1.5.1-2,https://www.courier-mta.org/,https://www.courier-mta.org,pool/universe/c/courier/courier-ldap_1.5.1-2_amd64.deb,https://archive.ubuntu.com/ubuntu/pool/universe/c/courier/courier-ldap_1.5.1-2_amd64.deb,d3a46d53179919a44846c415137fb7763d75f37a06c6f7fe4f4d376f1648cd89,universe
ubuntu,courier-mlm,1.5.1-2,amd64,courier,1.5.1-2,https://www.courier-mta.org/,https://www.courier-mta.org,pool/universe/c/courier/courier-mlm_1.5.1-2_amd64.deb,https://archive.ubuntu.com/ubuntu/pool/universe/c/courier/courier-mlm_1.5.1-2_amd64.deb,eef84ba5897228ed4e5712d0d7bfdabafc74015ff66f21cb57df029a4e508175,universe
ubuntu,courier-mta,1.5.1-2,amd64,courier,1.5.1-2,https://www.courier-mta.org/,https://www.courier-mta.org,pool/universe/c/courier/courier-mta_1.5.1-2_amd64.deb,https://archive.ubuntu.com/ubuntu/pool/universe/c/courier/courier-mta_1.5.1-2_amd64.deb,7fb500ea246f7f8c7ea97ff5d884dd691e2ca84f50d86a4e1229bd087961d3e8,universe
ubuntu,courier-pop,1.5.1-2,amd64,courier,1.5.1-2,https://www.courier-mta.org/,https://www.courier-mta.org,pool/universe/c/courier/courier-pop_1.5.1-2_amd64.deb,https://archive.ubuntu.com/ubuntu/pool/universe/c/courier/courier-pop_1.5.1-2_amd64.deb,141ef59e8278fe3eee3a77f4c3b8264298fdcd4f7ab8f6e32a0fad90f18109d3,universe
ubuntu,courier-webadmin,1.5.1-2,amd64,courier,1.5.1-2,https://www.courier-mta.org/,https://www.courier-mta.org,pool/universe/c/courier/courier-webadmin_1.5.1-2_amd64.deb,https://archive.ubuntu.com/ubuntu/pool/universe/c/courier/courier-webadmin_1.5.1-2_amd64.deb,56b607968c9d784e6671a47e8721a775af0244b5eb07d8c92b5cf1ca1d64b38b,universe
ubuntu,cpupower-gui,1.0.0-6,amd64,cpupower-gui,1.0.0-6,https://github.com/vagnum08/cpupower-gui,https://github.com/vagnum08/cpupower-gui,pool/universe/c/cpupower-gui/cpupower-gui_1.0.0-6_amd64.deb,https://archive.ubuntu.com/ubuntu/pool/universe/c/cpupower-gui/cpupower-gui_1.0.0-6_amd64.deb,c894f43aa8d2c4688f9f00061d67dd2577ab8af5bc9ca7a1346a0b44d5f89b75,universe
ubuntu,cron,3.0pl1-200ubuntu1,amd64,cron,3.0pl1-200ubuntu1,https://ftp.isc.org/isc/cron/,https://ftp.isc.org/isc/cron,pool/main/c/cron/cron_3.0pl1-200ubuntu1_amd64.deb,https://archive.ubuntu.com/ubuntu/pool/main/c/cron/cron_3.0pl1-200ubuntu1_amd64.deb,6b2b3b88313f35b30f50af59940c0b6ba82d992021585430763ffa3f71fb6b03,main
ubuntu,cronie,1.7.2-4build1,amd64,cronie,1.7.2-4build1,https://github.com/cronie-crond/cronie,https://github.com/cronie-crond/cronie,pool/universe/c/cronie/cronie_1.7.2-4build1_amd64.deb,https://archive.ubuntu.com/ubuntu/pool/universe/c/cronie/cronie_1.7.2-4build1_amd64.deb,b52d8f46299fa6d517141ea8f7ad84081b8c1d969f4678c1c6c05c9c5d4cf635,universe
ubuntu,crossfire-server,1.75.0-9build1,amd64,crossfire,1.75.0-9build1,http://crossfire.real-time.com/,https://crossfire.real-time.com,pool/universe/c/crossfire/crossfire-server_1.75.0-9build1_amd64.deb,https://archive.ubuntu.com/ubuntu/pool/universe/c/crossfire/crossfire-server_1.75.0-9build1_amd64.deb,7fcdf47bfeba0bd07fa8ad4b2d6a5755d68fd7be055a2313d3c821ea212fa413,universe
ubuntu,crowdsec,1.4.6-10.1,amd64,crowdsec,1.4.6-10.1,https://github.com/crowdsecurity/crowdsec,https://github.com/crowdsecurity/crowdsec,pool/universe/c/crowdsec/crowdsec_1.4.6-10.1_amd64.deb,https://archive.ubuntu.com/ubuntu/pool/universe/c/crowdsec/crowdsec_1.4.6-10.1_amd64.deb,305681a4f37b35bd0652bb580a0bb59c83ddb923274e76061dadcaf794494cf3,universe
ubuntu,crowdsec-custom-bouncer,0.0.15-4build1,amd64,crowdsec-custom-bouncer,0.0.15-4build1,https://github.com/crowdsecurity/cs-custom-bouncer,https://github.com/crowdsecurity/cs-custom-bouncer,pool/universe/c/crowdsec-custom-bouncer/crowdsec-custom-bouncer_0.0.15-4build1_amd64.deb,https://archive.ubuntu.com/ubuntu/pool/universe/c/crowdsec-custom-bouncer/crowdsec-custom-bouncer_0.0.15-4build1_amd64.deb,4992d017d1aad1c3adeccca57bb90156c83fe8503e0706a341457e028420878c,universe
ubuntu,crowdsec-firewall-bouncer,0.0.25-5build1,amd64,crowdsec-firewall-bouncer,0.0.25-5build1,https://github.com/crowdsecurity/cs-firewall-bouncer,https://github.com/crowdsecurity/cs-firewall-bouncer,pool/universe/c/crowdsec-firewall-bouncer/crowdsec-firewall-bouncer_0.0.25-5build1_amd64.deb,https://archive.ubuntu.com/ubuntu/pool/universe/c/crowdsec-firewall-bouncer/crowdsec-firewall-bouncer_0.0.25-5build1_amd64.deb,50cfd35bbcfc115d390c0f5fb33b1f6af2d33e653263ee78e935c58c21dc382b,universe
ubuntu,cryptmount,6.3.0-1build1,amd64,cryptmount,6.3.0-1build1,https://github.com/rwpenney/cryptmount,https://github.com/rwpenney/cryptmount,pool/universe/c/cryptmount/cryptmount_6.3.0-1build1_amd64.deb,https://archive.ubuntu.com/ubuntu/pool/universe/c/cryptmount/cryptmount_6.3.0-1build1_amd64.deb,a839ba24ae7090556a23db1c41877715f3cf54ede9483d05200876064e6c7fc1,universe
ubuntu,cryptsetup-suspend,2:2.8.4-1ubuntu4,amd64,cryptsetup,2:2.8.4-1ubuntu4,https://gitlab.com/cryptsetup/cryptsetup,https://gitlab.com/cryptsetup/cryptsetup,pool/universe/c/cryptsetup/cryptsetup-suspend_2.8.4-1ubuntu4_amd64.deb,https://archive.ubuntu.com/ubuntu/pool/universe/c/cryptsetup/cryptsetup-suspend_2.8.4-1ubuntu4_amd64.deb,fa48b64d17e157f769355521af05731f0fcda35694ca426314b45de5c1f10b08,universe
ubuntu,csync2,2.0-42-g83b3644-4,amd64,csync2,2.0-42-g83b3644-4,https://github.com/LINBIT/csync2,https://github.com/LINBIT/csync2,pool/universe/c/csync2/csync2_2.0-42-g83b3644-4_amd64.deb,https://archive.ubuntu.com/ubuntu/pool/universe/c/csync2/csync2_2.0-42-g83b3644-4_amd64.deb,9e79ea5c3e26d7c6899ce5e50d444c83a1a2a73cc8495595a93bb840ee441789,universe
ubuntu,ctdb,2:4.23.6+dfsg-1ubuntu2,amd64,samba,2:4.23.6+dfsg-1ubuntu2,https://www.samba.org,https://www.samba.org,pool/universe/s/samba/ctdb_4.23.6+dfsg-1ubuntu2_amd64.deb,https://archive.ubuntu.com/ubuntu/pool/universe/s/samba/ctdb_4.23.6+dfsg-1ubuntu2_amd64.deb,9b652181018e44da112117fb34d51f17d1096104f96c0755d621401e41a06e08,universe
ubuntu,cubemap,1.5.2-3build1,amd64,cubemap,1.5.2-3build1,http://git.sesse.net/?p=cubemap,https://git.sesse.net,pool/universe/c/cubemap/cubemap_1.5.2-3build1_amd64.deb,https://archive.ubuntu.com/ubuntu/pool/universe/c/cubemap/cubemap_1.5.2-3build1_amd64.deb,8f82cf2e332991607fc683abf0c37a3c4709845d85dd956d91acb4de3f567e6e,universe
ubuntu,cups-browsed,2.1.1-0ubuntu3,amd64,cups-browsed,2.1.1-0ubuntu3,http://www.openprinting.org/,https://www.openprinting.org,pool/main/c/cups-browsed/cups-browsed_2.1.1-0ubuntu3_amd64.deb,https://archive.ubuntu.com/ubuntu/pool/main/c/cups-browsed/cups-browsed_2.1.1-0ubuntu3_amd64.deb,fca5e52a4504fe6672197635b800323273f2d8221b416a38604fa89f944950b3,main
ubuntu,cups-daemon,2.4.16-1ubuntu1,amd64,cups,2.4.16-1ubuntu1,https://github.com/OpenPrinting/cups/,https://github.com/OpenPrinting/cups,pool/main/c/cups/cups-daemon_2.4.16-1ubuntu1_amd64.deb,https://archive.ubuntu.com/ubuntu/pool/main/c/cups/cups-daemon_2.4.16-1ubuntu1_amd64.deb,910b4a08bc37e41bcb0fcc2124679a146ae04ba55827a3cf66cf780d30b37955,main
ubuntu,curvedns,0.87-6build3,amd64,curvedns,0.87-6build3,http://curvedns.on2it.net/,https://curvedns.on2it.net,pool/universe/c/curvedns/curvedns_0.87-6build3_amd64.deb,https://archive.ubuntu.com/ubuntu/pool/universe/c/curvedns/curvedns_0.87-6build3_amd64.deb,b671063a7a23c363d34eabb842dd4aa48a352f31d955c9a64f8b82ceebac8dfa,universe
ubuntu,custodia,0.6.0-5.2build1,all,custodia,0.6.0-5.2build1,https://github.com/latchset/custodia,https://github.com/latchset/custodia,pool/universe/c/custodia/custodia_0.6.0-5.2build1_all.deb,https://archive.ubuntu.com/ubuntu/pool/universe/c/custodia/custodia_0.6.0-5.2build1_all.deb,1faf8b1714a0009341d03ed87425d30a4ce62fdda9882cc1a06dd0d3b7d57928,universe
